"ensembl_gene_id_version","ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position"
"ENSMUSG00000121023.1","ENSMUSG00000121023",NA,"","lncRNA","8",71857992,71858543
"ENSMUSG00000121028.1","ENSMUSG00000121028",NA,"","lncRNA","8",85798084,85798768
"ENSMUSG00000121050.1","ENSMUSG00000121050",NA,"","lncRNA","9",62252176,62254041
"ENSMUSG00000121061.1","ENSMUSG00000121061",NA,"","lncRNA","10",92996528,92996628
"ENSMUSG00000121068.1","ENSMUSG00000121068",NA,"","lncRNA","9",108216011,108217311
"ENSMUSG00000121080.1","ENSMUSG00000121080",NA,"","lncRNA","7",126548378,126548711
"ENSMUSG00000121081.1","ENSMUSG00000121081",NA,"","lncRNA","9",75067523,75067977
"ENSMUSG00000121084.1","ENSMUSG00000121084",NA,"","lncRNA","8",117882952,117884572
"ENSMUSG00000121090.1","ENSMUSG00000121090",NA,"","lncRNA","7",65021122,65024054
"ENSMUSG00000121091.1","ENSMUSG00000121091",NA,"","lncRNA","8",66925056,66925493
"ENSMUSG00000121092.1","ENSMUSG00000121092",NA,"","lncRNA","8",129231424,129231957
"ENSMUSG00000121099.1","ENSMUSG00000121099",NA,"","lncRNA","8",3720375,3720528
"ENSMUSG00000121107.1","ENSMUSG00000121107",100689703,"","lncRNA","8",123170365,123173215
"ENSMUSG00000121112.1","ENSMUSG00000121112",NA,"","lncRNA","9",96407384,96409589
"ENSMUSG00000121116.1","ENSMUSG00000121116",NA,"","lncRNA","7",127069578,127070053
"ENSMUSG00000121133.1","ENSMUSG00000121133",NA,"","lncRNA","8",39472496,39473354
"ENSMUSG00000121141.1","ENSMUSG00000121141",NA,"","lncRNA","8",118186456,118188251
"ENSMUSG00000121142.1","ENSMUSG00000121142",NA,"","lncRNA","9",107552988,107555464
"ENSMUSG00000121158.1","ENSMUSG00000121158",102638649,"","lncRNA","8",89246195,89247749
"ENSMUSG00000121178.1","ENSMUSG00000121178",NA,"","lncRNA","8",70963129,70963961
"ENSMUSG00000121195.1","ENSMUSG00000121195",NA,"","lncRNA","8",123196945,123198087
"ENSMUSG00000121201.1","ENSMUSG00000121201",NA,"","lncRNA","7",63555226,63556752
"ENSMUSG00000121230.1","ENSMUSG00000121230",NA,"","lncRNA","7",127343118,127345287
"ENSMUSG00000121235.1","ENSMUSG00000121235",NA,"","lncRNA","7",99030140,99031543
"ENSMUSG00000121345.1","ENSMUSG00000121345",381598,"","lncRNA","8",20016466,20055498
"ENSMUSG00000121430.1","ENSMUSG00000121430",NA,"","lncRNA","10",22182601,22197664
"ENSMUSG00000121444.1","ENSMUSG00000121444",NA,"","lncRNA","9",122511807,122512706
"ENSMUSG00000121445.1","ENSMUSG00000121445",NA,"","lncRNA","9",123135665,123147063
"ENSMUSG00000121452.1","ENSMUSG00000121452",NA,"","lncRNA","9",122764877,122771884
"ENSMUSG00000121476.1","ENSMUSG00000121476",NA,"","lncRNA","9",75375855,75393963
"ENSMUSG00000121489.1","ENSMUSG00000121489",66263,"","lncRNA","10",86521387,86530670
"ENSMUSG00000121490.1","ENSMUSG00000121490",320295,"","lncRNA","9",78083165,78086164
"ENSMUSG00000121492.1","ENSMUSG00000121492",547150,"","lncRNA","8",20143722,20180155
"ENSMUSG00000121501.1","ENSMUSG00000121501",NA,"","lncRNA","7",106103436,106106935
"ENSMUSG00002075017.1","ENSMUSG00002075017",NA,"Gm55043","misc_RNA","10",91907523,91907677
"ENSMUSG00002075273.1","ENSMUSG00002075273",NA,"Gm56102","miRNA","9",72912483,72912604
"ENSMUSG00002075524.1","ENSMUSG00002075524",NA,"Gm55094","miRNA","9",56130999,56131055
"ENSMUSG00002075544.1","ENSMUSG00002075544",NA,"Gm56435","miRNA","7",143333827,143333892
"ENSMUSG00002075713.1","ENSMUSG00002075713",NA,"Gm54906","miRNA","8",84656072,84656185
"ENSMUSG00002075808.1","ENSMUSG00002075808",NA,"Gm55497","miRNA","9",44246262,44246402
"ENSMUSG00002076161.1","ENSMUSG00002076161",19817,"Rn7sk","misc_RNA","9",78082585,78082915
"ENSMUSG00002076295.1","ENSMUSG00002076295",NA,"Gm56208","miRNA","10",80218136,80218218
"ENSMUSG00002076491.1","ENSMUSG00002076491",NA,"Gm55336","miRNA","9",42354148,42354216
"ENSMUSG00002076683.1","ENSMUSG00002076683",NA,"Gm55919","miRNA","8",106034424,106034532
"ENSMUSG00002076700.1","ENSMUSG00002076700",NA,"Gm55195","rRNA","10",94657391,94657517
"ENSMUSG00002076814.1","ENSMUSG00002076814",NA,"Gm54907","miRNA","8",84656317,84656459
"ENSMUSG00000000049.12","ENSMUSG00000000049",11818,"Apoh","protein_coding","11",108234180,108305222
"ENSMUSG00000000056.8","ENSMUSG00000000056",67608,"Narf","protein_coding","11",121128079,121146682
"ENSMUSG00000000078.8","ENSMUSG00000000078",23849,"Klf6","protein_coding","13",5911481,5920393
"ENSMUSG00000000093.7","ENSMUSG00000000093",21385,"Tbx2","protein_coding","11",85723377,85732774
"ENSMUSG00000000094.13","ENSMUSG00000000094",21387,"Tbx4","protein_coding","11",85777248,85806923
"ENSMUSG00000000120.7","ENSMUSG00000000120",18053,"Ngfr","protein_coding","11",95459644,95478561
"ENSMUSG00000000125.6","ENSMUSG00000000125",22415,"Wnt3","protein_coding","11",103664976,103708783
"ENSMUSG00000000126.12","ENSMUSG00000000126",216795,"Wnt9a","protein_coding","11",59197754,59224378
"ENSMUSG00000000142.16","ENSMUSG00000000142",12006,"Axin2","protein_coding","11",108811175,108841609
"ENSMUSG00000000197.9","ENSMUSG00000000197",338370,"Nalcn","protein_coding","14",123514046,123864556
"ENSMUSG00000000202.10","ENSMUSG00000000202",72014,"Btbd17","protein_coding","11",114682043,114686771
"ENSMUSG00000000253.14","ENSMUSG00000000253",66355,"Gmpr","protein_coding","13",45660920,45707276
"ENSMUSG00000000263.16","ENSMUSG00000000263",14654,"Glra1","protein_coding","11",55405064,55499024
"ENSMUSG00000000275.17","ENSMUSG00000000275",217069,"Trim25","protein_coding","11",88890202,88911119
"ENSMUSG00000000276.12","ENSMUSG00000000276",56077,"Dgke","protein_coding","11",88926005,88957676
"ENSMUSG00000000278.11","ENSMUSG00000000278",74617,"Scpep1","protein_coding","11",88814846,88846291
"ENSMUSG00000000282.13","ENSMUSG00000000282",17428,"Mnt","protein_coding","11",74721746,74736551
"ENSMUSG00000000301.17","ENSMUSG00000000301",18618,"Pemt","protein_coding","11",59861440,59937315
"ENSMUSG00000000317.12","ENSMUSG00000000317",12029,"Bcl6b","protein_coding","11",70114954,70120624
"ENSMUSG00000000318.17","ENSMUSG00000000318",17312,"Clec10a","protein_coding","11",70047023,70061660
"ENSMUSG00000000320.11","ENSMUSG00000000320",11684,"Alox12","protein_coding","11",70132283,70146179
"ENSMUSG00000000365.10","ENSMUSG00000000365",30054,"Rnf17","protein_coding","14",56640038,56762489
"ENSMUSG00000000378.16","ENSMUSG00000000378",216527,"Ccm2","protein_coding","11",6496887,6546744
"ENSMUSG00000000384.16","ENSMUSG00000000384",21379,"Tbrg4","protein_coding","11",6565598,6576067
"ENSMUSG00000000538.19","ENSMUSG00000000538",216810,"Tom1l2","protein_coding","11",60117540,60243731
"ENSMUSG00000000567.6","ENSMUSG00000000567",20682,"Sox9","protein_coding","11",112673050,112678586
"ENSMUSG00000000581.9","ENSMUSG00000000581",57316,"C1d","protein_coding","11",17207579,17219176
"ENSMUSG00000000594.8","ENSMUSG00000000594",14667,"Gm2a","protein_coding","11",54988941,55003855
"ENSMUSG00000000631.21","ENSMUSG00000000631",360013,"Myo18a","protein_coding","11",77654072,77756806
"ENSMUSG00000000632.14","ENSMUSG00000000632",20370,"Sez6","protein_coding","11",77821626,77869874
"ENSMUSG00000000686.12","ENSMUSG00000000686",67477,"Abhd15","protein_coding","11",77405947,77429433
"ENSMUSG00000000706.17","ENSMUSG00000000706",12231,"Btn1a1","protein_coding","13",23641162,23650071
"ENSMUSG00000000751.14","ENSMUSG00000000751",68275,"Rpa1","protein_coding","11",75188992,75239150
"ENSMUSG00000000753.16","ENSMUSG00000000753",20317,"Serpinf1","protein_coding","11",75300595,75313527
"ENSMUSG00000000776.14","ENSMUSG00000000776",67065,"Polr3d","protein_coding","14",70676197,70680887
"ENSMUSG00000000782.17","ENSMUSG00000000782",21414,"Tcf7","protein_coding","11",52143198,52174158
"ENSMUSG00000000804.15","ENSMUSG00000000804",237898,"Usp32","protein_coding","11",84875268,85030987
"ENSMUSG00000000805.19","ENSMUSG00000000805",12351,"Car4","protein_coding","11",84848612,84856870
"ENSMUSG00000000861.16","ENSMUSG00000000861",14025,"Bcl11a","protein_coding","11",24028056,24124123
"ENSMUSG00000000869.13","ENSMUSG00000000869",16189,"Il4","protein_coding","11",53493809,53509496
"ENSMUSG00000000957.12","ENSMUSG00000000957",17387,"Mmp14","protein_coding","14",54669069,54682821
"ENSMUSG00000000958.11","ENSMUSG00000000958",20540,"Slc7a7","protein_coding","14",54606899,54655237
"ENSMUSG00000000959.8","ENSMUSG00000000959",69089,"Oxa1l","protein_coding","14",54598291,54607130
"ENSMUSG00000000976.14","ENSMUSG00000000976",217026,"Heatr6","protein_coding","11",83644522,83674580
"ENSMUSG00000000982.6","ENSMUSG00000000982",20302,"Ccl3","protein_coding","11",83538670,83540181
"ENSMUSG00000000983.14","ENSMUSG00000000983",14038,"Wfdc18","protein_coding","11",83599841,83602174
"ENSMUSG00000001027.8","ENSMUSG00000001027",110880,"Scn4a","protein_coding","11",106209418,106244114
"ENSMUSG00000001029.16","ENSMUSG00000001029",15896,"Icam2","protein_coding","11",106268482,106278901
"ENSMUSG00000001034.18","ENSMUSG00000001034",23939,"Mapk7","protein_coding","11",61379638,61385232
"ENSMUSG00000001036.18","ENSMUSG00000001036",13855,"Epn2","protein_coding","11",61408075,61470513
"ENSMUSG00000001039.13","ENSMUSG00000001039",27078,"B9d1","protein_coding","11",61395970,61403757
"ENSMUSG00000001053.16","ENSMUSG00000001053",212706,"N4bp3","protein_coding","11",51533890,51541669
"ENSMUSG00000001054.10","ENSMUSG00000001054",66089,"Rmnd5b","protein_coding","11",51514498,51526723
"ENSMUSG00000001056.4","ENSMUSG00000001056",52530,"Nhp2","protein_coding","11",51510562,51514541
"ENSMUSG00000001100.11","ENSMUSG00000001100",67811,"Poldip2","protein_coding","11",78403019,78413562
"ENSMUSG00000001103.8","ENSMUSG00000001103",18292,"Sebox","protein_coding","11",78394273,78395907
"ENSMUSG00000001105.16","ENSMUSG00000001105",55978,"Ift20","protein_coding","11",78427187,78432563
"ENSMUSG00000001123.16","ENSMUSG00000001123",16859,"Lgals9","protein_coding","11",78853800,78875772
"ENSMUSG00000001175.17","ENSMUSG00000001175",12313,"Calm1","protein_coding","12",100165694,100176073
"ENSMUSG00000001225.13","ENSMUSG00000001225",13487,"Slc26a3","protein_coding","12",31440870,31523916
"ENSMUSG00000001240.14","ENSMUSG00000001240",54409,"Ramp2","protein_coding","11",101136854,101150372
"ENSMUSG00000001270.10","ENSMUSG00000001270",12709,"Ckb","protein_coding","12",111635795,111638772
"ENSMUSG00000001313.13","ENSMUSG00000001313",11858,"Rnd2","protein_coding","11",101355825,101362679
"ENSMUSG00000001323.18","ENSMUSG00000001323",27364,"Srr","protein_coding","11",74797185,74816774
"ENSMUSG00000001440.6","ENSMUSG00000001440",16211,"Kpnb1","protein_coding","11",97050540,97078707
"ENSMUSG00000001441.14","ENSMUSG00000001441",19155,"Npepps","protein_coding","11",97096668,97171464
"ENSMUSG00000001444.3","ENSMUSG00000001444",57765,"Tbx21","protein_coding","11",96988897,97006157
"ENSMUSG00000001445.11","ENSMUSG00000001445",107732,"Mrpl10","protein_coding","11",96932386,96940039
"ENSMUSG00000001493.10","ENSMUSG00000001493",17285,"Meox1","protein_coding","11",101768336,101785200
"ENSMUSG00000001494.7","ENSMUSG00000001494",74499,"Sost","protein_coding","11",101853284,101857841
"ENSMUSG00000001496.16","ENSMUSG00000001496",21869,"Nkx2-1","protein_coding","12",56578743,56583693
"ENSMUSG00000001497.19","ENSMUSG00000001497",18511,"Pax9","protein_coding","12",56738552,56759607
"ENSMUSG00000001504.11","ENSMUSG00000001504",16372,"Irx2","protein_coding","13",72776939,72782317
"ENSMUSG00000001506.11","ENSMUSG00000001506",12842,"Col1a1","protein_coding","11",94827050,94843868
"ENSMUSG00000001507.17","ENSMUSG00000001507",16400,"Itga3","protein_coding","11",94935300,94967627
"ENSMUSG00000001508.16","ENSMUSG00000001508",20391,"Sgca","protein_coding","11",94853617,94867153
"ENSMUSG00000001510.9","ENSMUSG00000001510",13393,"Dlx3","protein_coding","11",95010945,95016122
"ENSMUSG00000001542.8","ENSMUSG00000001542",192657,"Ell2","protein_coding","13",75854876,75920483
"ENSMUSG00000001552.15","ENSMUSG00000001552",16480,"Jup","protein_coding","11",100259784,100288589
"ENSMUSG00000001555.11","ENSMUSG00000001555",14230,"Fkbp10","protein_coding","11",100306523,100315650
"ENSMUSG00000001558.6","ENSMUSG00000001558",66720,"Klhl10","protein_coding","11",100332743,100347848
"ENSMUSG00000001583.14","ENSMUSG00000001583",83813,"Tnk1","protein_coding","11",69741831,69749556
"ENSMUSG00000001588.13","ENSMUSG00000001588",216859,"Acap1","protein_coding","11",69772393,69786365
"ENSMUSG00000001627.13","ENSMUSG00000001627",15982,"Ifrd1","protein_coding","12",40251566,40298503
"ENSMUSG00000001707.9","ENSMUSG00000001707",66143,"Eef1e1","protein_coding","13",38828183,38843034
"ENSMUSG00000001729.15","ENSMUSG00000001729",11651,"Akt1","protein_coding","12",112620255,112641318
"ENSMUSG00000001751.10","ENSMUSG00000001751",27419,"Naglu","protein_coding","11",100960838,100968498
"ENSMUSG00000001755.13","ENSMUSG00000001755",71743,"Coasy","protein_coding","11",100973391,100977445
"ENSMUSG00000001891.17","ENSMUSG00000001891",216558,"Ugp2","protein_coding","11",21271138,21321201
"ENSMUSG00000001901.16","ENSMUSG00000001901",192775,"Kcnh6","protein_coding","11",105898950,105925375
"ENSMUSG00000001983.8","ENSMUSG00000001983",70207,"Taco1","protein_coding","11",105956887,105964438
"ENSMUSG00000002020.16","ENSMUSG00000002020",16997,"Ltbp2","protein_coding","12",84829986,84923306
"ENSMUSG00000002052.7","ENSMUSG00000002052",20926,"Supt6","protein_coding","11",78097572,78136813
"ENSMUSG00000002055.10","ENSMUSG00000002055",54141,"Spag5","protein_coding","11",78192355,78213283
"ENSMUSG00000002057.5","ENSMUSG00000002057",15218,"Foxn1","protein_coding","11",78248403,78277384
"ENSMUSG00000002058.14","ENSMUSG00000002058",22248,"Unc119","protein_coding","11",78234308,78239990
"ENSMUSG00000002059.19","ENSMUSG00000002059",19376,"Rab34","protein_coding","11",78079256,78083019
"ENSMUSG00000002064.11","ENSMUSG00000002064",20316,"Sdf2","protein_coding","11",78136572,78146322
"ENSMUSG00000002129.12","ENSMUSG00000002129",67465,"Sf3a1","protein_coding","11",4110350,4132541
"ENSMUSG00000002319.17","ENSMUSG00000002319",75751,"Ipo4","protein_coding","14",55862857,55873414
"ENSMUSG00000002320.16","ENSMUSG00000002320",74140,"Tm9sf1","protein_coding","14",55873422,55881263
"ENSMUSG00000002324.9","ENSMUSG00000002324",56739,"Rec8","protein_coding","14",55855494,55862852
"ENSMUSG00000002325.16","ENSMUSG00000002325",16391,"Irf9","protein_coding","14",55841028,55847487
"ENSMUSG00000002326.7","ENSMUSG00000002326",105446,"Gmpr2","protein_coding","14",55909398,55916657
"ENSMUSG00000002329.8","ENSMUSG00000002329",67881,"Mdp1","protein_coding","14",55895336,55897965
"ENSMUSG00000002332.17","ENSMUSG00000002332",52585,"Dhrs1","protein_coding","14",55976477,55983147
"ENSMUSG00000002565.17","ENSMUSG00000002565",20259,"Scin","protein_coding","12",40109768,40184227
"ENSMUSG00000002580.8","ENSMUSG00000002580",103742,"Mien1","protein_coding","11",98328534,98329817
"ENSMUSG00000002679.15","ENSMUSG00000002679",69792,"Med6","protein_coding","12",81620331,81641782
"ENSMUSG00000002688.9","ENSMUSG00000002688",18760,"Prkd1","protein_coding","12",50388014,50695881
"ENSMUSG00000002699.14","ENSMUSG00000002699",16822,"Lcp2","protein_coding","11",33996920,34042295
"ENSMUSG00000002741.10","ENSMUSG00000002741",56418,"Ykt6","protein_coding","11",5905693,5917780
"ENSMUSG00000002799.7","ENSMUSG00000002799",16450,"Jag2","protein_coding","12",112871439,112893396
"ENSMUSG00000002803.15","ENSMUSG00000002803",399566,"Btbd6","protein_coding","12",112940102,112942565
"ENSMUSG00000002804.5","ENSMUSG00000002804",66174,"Nudt14","protein_coding","12",112897911,112905744
"ENSMUSG00000002808.8","ENSMUSG00000002808",105298,"Epdr1","protein_coding","13",19775876,19804097
"ENSMUSG00000002812.5","ENSMUSG00000002812",14248,"Flii","protein_coding","11",60604949,60618089
"ENSMUSG00000002814.16","ENSMUSG00000002814",21975,"Top3a","protein_coding","11",60630884,60668191
"ENSMUSG00000002900.18","ENSMUSG00000002900",16777,"Lamb1","protein_coding","12",31315233,31379643
"ENSMUSG00000002996.18","ENSMUSG00000002996",73389,"Hbp1","protein_coding","12",31976253,32000534
"ENSMUSG00000002997.16","ENSMUSG00000002997",19088,"Prkar2b","protein_coding","12",32008475,32111295
"ENSMUSG00000003062.14","ENSMUSG00000003062",76205,"Stard3nl","protein_coding","13",19541846,19579965
"ENSMUSG00000003119.15","ENSMUSG00000003119",69131,"Cdk12","protein_coding","11",98093885,98169330
"ENSMUSG00000003469.10","ENSMUSG00000003469",105653,"Phyhip","protein_coding","14",70694916,70706272
"ENSMUSG00000003518.14","ENSMUSG00000003518",72349,"Dusp3","protein_coding","11",101861969,101877839
"ENSMUSG00000003581.15","ENSMUSG00000003581",71673,"Rnf215","protein_coding","11",4085202,4091172
"ENSMUSG00000003585.14","ENSMUSG00000003585",67815,"Sec14l2","protein_coding","11",4047039,4073415
"ENSMUSG00000003882.6","ENSMUSG00000003882",16197,"Il7r","protein_coding","15",9505874,9530262
"ENSMUSG00000003934.6","ENSMUSG00000003934",13643,"Efnb3","protein_coding","11",69444918,69451031
"ENSMUSG00000003948.18","ENSMUSG00000003948",67468,"Mmd","protein_coding","11",90140282,90169415
"ENSMUSG00000003949.17","ENSMUSG00000003949",217082,"Hlf","protein_coding","11",90227362,90281721
"ENSMUSG00000003992.16","ENSMUSG00000003992",66970,"Ssbp2","protein_coding","13",91608402,91851548
"ENSMUSG00000004018.10","ENSMUSG00000004018",67030,"Fancl","protein_coding","11",26336135,26421876
"ENSMUSG00000004040.17","ENSMUSG00000004040",20848,"Stat3","protein_coding","11",100775924,100830366
"ENSMUSG00000004043.15","ENSMUSG00000004043",20850,"Stat5a","protein_coding","11",100750177,100775995
"ENSMUSG00000004044.10","ENSMUSG00000004044",19285,"Cavin1","protein_coding","11",100847559,100861713
"ENSMUSG00000004151.18","ENSMUSG00000004151",14009,"Etv1","protein_coding","12",38829379,38920483
"ENSMUSG00000004341.9","ENSMUSG00000004341",75512,"Gpx6","protein_coding","13",21496295,21503794
"ENSMUSG00000004393.11","ENSMUSG00000004393",52513,"Ddx56","protein_coding","11",6208919,6217772
"ENSMUSG00000004394.13","ENSMUSG00000004394",103694,"Tmed4","protein_coding","11",6220369,6224870
"ENSMUSG00000004558.16","ENSMUSG00000004558",29811,"Ndrg2","protein_coding","14",52142728,52151615
"ENSMUSG00000004561.15","ENSMUSG00000004561",52535,"Mettl17","protein_coding","14",52122299,52130496
"ENSMUSG00000004562.17","ENSMUSG00000004562",268739,"Arhgef40","protein_coding","14",52222176,52243708
"ENSMUSG00000004668.15","ENSMUSG00000004668",268379,"Abca13","protein_coding","11",9141942,9634259
"ENSMUSG00000004698.12","ENSMUSG00000004698",79221,"Hdac9","protein_coding","12",34097579,34967094
"ENSMUSG00000004748.6","ENSMUSG00000004748",67900,"Mtfp1","protein_coding","11",4041480,4045445
"ENSMUSG00000004788.12","ENSMUSG00000004788",217715,"Eif2b2","protein_coding","12",85266255,85273402
"ENSMUSG00000004789.11","ENSMUSG00000004789",78920,"Dlst","protein_coding","12",85157607,85181619
"ENSMUSG00000004791.8","ENSMUSG00000004791",18654,"Pgf","protein_coding","12",85213409,85224564
"ENSMUSG00000004798.15","ENSMUSG00000004798",29869,"Ulk2","protein_coding","11",61666475,61745899
"ENSMUSG00000004837.3","ENSMUSG00000004837",71520,"Grap","protein_coding","11",61544091,61563610
"ENSMUSG00000005043.14","ENSMUSG00000005043",27029,"Sgsh","protein_coding","11",119234251,119246362
"ENSMUSG00000005078.17","ENSMUSG00000005078",104771,"Jkamp","protein_coding","12",72132363,72148235
"ENSMUSG00000005148.9","ENSMUSG00000005148",12224,"Klf5","protein_coding","14",99536127,99552472
"ENSMUSG00000005198.16","ENSMUSG00000005198",20020,"Polr2a","protein_coding","11",69624823,69649463
"ENSMUSG00000005204.13","ENSMUSG00000005204",80886,"Senp3","protein_coding","11",69563941,69572910
"ENSMUSG00000005237.15","ENSMUSG00000005237",327954,"Dnah2","protein_coding","11",69311635,69439936
"ENSMUSG00000005267.14","ENSMUSG00000005267",170740,"Zfp287","protein_coding","11",62591182,62622731
"ENSMUSG00000005268.21","ENSMUSG00000005268",19116,"Prlr","protein_coding","15",10177324,10349266
"ENSMUSG00000005312.16","ENSMUSG00000005312",56085,"Ubqln1","protein_coding","13",58323970,58363467
"ENSMUSG00000005320.10","ENSMUSG00000005320",14186,"Fgfr4","protein_coding","13",55300453,55316572
"ENSMUSG00000005360.15","ENSMUSG00000005360",20512,"Slc1a3","protein_coding","15",8663608,8740248
"ENSMUSG00000005397.9","ENSMUSG00000005397",18073,"Nid1","protein_coding","13",13612136,13686854
"ENSMUSG00000005417.18","ENSMUSG00000005417",26936,"Mprip","protein_coding","11",59552131,59671686
"ENSMUSG00000005583.17","ENSMUSG00000005583",17260,"Mef2c","protein_coding","13",83652153,83815199
"ENSMUSG00000005656.10","ENSMUSG00000005656",72183,"Snx6","protein_coding","12",54793134,54842488
"ENSMUSG00000005917.16","ENSMUSG00000005917",18423,"Otx1","protein_coding","11",21944764,21952897
"ENSMUSG00000005947.12","ENSMUSG00000005947",16407,"Itgae","protein_coding","11",72981409,73038272
"ENSMUSG00000005949.10","ENSMUSG00000005949",83429,"Ctns","protein_coding","11",73074422,73089868
"ENSMUSG00000005950.15","ENSMUSG00000005950",94045,"P2rx5","protein_coding","11",73051247,73063511
"ENSMUSG00000005951.14","ENSMUSG00000005951",74637,"Shpk","protein_coding","11",73090286,73115337
"ENSMUSG00000005952.16","ENSMUSG00000005952",193034,"Trpv1","protein_coding","11",73125118,73152068
"ENSMUSG00000006056.14","ENSMUSG00000006056",76815,"Calcoco2","protein_coding","11",95990152,96002790
"ENSMUSG00000006057.16","ENSMUSG00000006057",11951,"Atp5g1","protein_coding","11",95959678,95966496
"ENSMUSG00000006058.11","ENSMUSG00000006058",27681,"Snf8","protein_coding","11",95925711,95938256
"ENSMUSG00000006127.10","ENSMUSG00000006127",19062,"Inpp5k","protein_coding","11",75521814,75539697
"ENSMUSG00000006169.21","ENSMUSG00000006169",216705,"Clint1","protein_coding","11",45742791,45801452
"ENSMUSG00000006179.10","ENSMUSG00000006179",54373,"Prss16","protein_coding","13",22186343,22193912
"ENSMUSG00000006191.18","ENSMUSG00000006191",68916,"Cdkal1","protein_coding","13",29375729,30039657
"ENSMUSG00000006281.9","ENSMUSG00000006281",21745,"Tep1","protein_coding","14",51061516,51108017
"ENSMUSG00000006288.9","ENSMUSG00000006288",219022,"Ttc5","protein_coding","14",51002872,51022976
"ENSMUSG00000006289.15","ENSMUSG00000006289",66246,"Osgep","protein_coding","14",51143935,51162350
"ENSMUSG00000006356.11","ENSMUSG00000006356",68337,"Crip2","protein_coding","12",113103856,113109126
"ENSMUSG00000006360.12","ENSMUSG00000006360",12925,"Crip1","protein_coding","12",113109936,113117499
"ENSMUSG00000006522.18","ENSMUSG00000006522",16426,"Itih3","protein_coding","14",30630529,30645717
"ENSMUSG00000006526.14","ENSMUSG00000006526",69179,"Stimate","protein_coding","14",30547547,30599167
"ENSMUSG00000006527.17","ENSMUSG00000006527",54650,"Sfmbt1","protein_coding","14",30436806,30544678
"ENSMUSG00000006574.16","ENSMUSG00000006574",20533,"Slc4a1","protein_coding","11",102239650,102257029
"ENSMUSG00000006575.15","ENSMUSG00000006575",51799,"Rundc3a","protein_coding","11",102284229,102293381
"ENSMUSG00000006611.16","ENSMUSG00000006611",15216,"Hfe","protein_coding","13",23886017,23894837
"ENSMUSG00000006711.16","ENSMUSG00000006711",210108,"D130043K22Rik","protein_coding","13",25029118,25085253
"ENSMUSG00000006715.12","ENSMUSG00000006715",57441,"Gmnn","protein_coding","13",24935828,24945906
"ENSMUSG00000006717.8","ENSMUSG00000006717",66834,"Acot13","protein_coding","13",25001931,25015523
"ENSMUSG00000006720.17","ENSMUSG00000006720",193452,"Zfp184","protein_coding","13",22129264,22144949
"ENSMUSG00000006777.8","ENSMUSG00000006777",94179,"Krt23","protein_coding","11",99368800,99383963
"ENSMUSG00000006782.17","ENSMUSG00000006782",12799,"Cnp","protein_coding","11",100465730,100482555
"ENSMUSG00000006784.15","ENSMUSG00000006784",74407,"Odad4","protein_coding","11",100436433,100463394
"ENSMUSG00000006920.15","ENSMUSG00000006920",14055,"Ezh1","protein_coding","11",101081941,101117289
"ENSMUSG00000006930.16","ENSMUSG00000006930",15114,"Hap1","protein_coding","11",100238153,100246954
"ENSMUSG00000006931.16","ENSMUSG00000006931",66180,"P3h4","protein_coding","11",100299282,100305662
"ENSMUSG00000007411.17","ENSMUSG00000007411",17169,"Mark3","protein_coding","12",111540957,111622655
"ENSMUSG00000007589.10","ENSMUSG00000007589",28113,"Tinf2","protein_coding","14",55912146,55919277
"ENSMUSG00000007591.16","ENSMUSG00000007591",71099,"Tssk4","protein_coding","14",55887641,55889996
"ENSMUSG00000007617.19","ENSMUSG00000007617",26556,"Homer1","protein_coding","13",93436143,93541637
"ENSMUSG00000007646.14","ENSMUSG00000007646",114714,"Rad51c","protein_coding","11",87267471,87295780
"ENSMUSG00000007653.13","ENSMUSG00000007653",14401,"Gabrb2","protein_coding","11",42310584,42519855
"ENSMUSG00000007682.9","ENSMUSG00000007682",13371,"Dio2","protein_coding","12",90691326,90705812
"ENSMUSG00000007739.11","ENSMUSG00000007739",12464,"Cct4","protein_coding","11",22940519,22953780
"ENSMUSG00000007777.10","ENSMUSG00000007777",66050,"0610009B22Rik","protein_coding","11",51576213,51579701
"ENSMUSG00000007817.16","ENSMUSG00000007817",328365,"Zmiz1","protein_coding","14",25459609,25667167
"ENSMUSG00000007836.7","ENSMUSG00000007836",77134,"Hnrnpa0","protein_coding","13",58273693,58276370
"ENSMUSG00000007850.17","ENSMUSG00000007850",59013,"Hnrnph1","protein_coding","11",50267817,50277355
"ENSMUSG00000007867.10","ENSMUSG00000007867",76411,"Ift43","protein_coding","12",86129315,86209233
"ENSMUSG00000007877.3","ENSMUSG00000007877",21393,"Tcap","protein_coding","11",98274637,98275779
"ENSMUSG00000007989.8","ENSMUSG00000007989",14365,"Fzd3","protein_coding","14",65429898,65499912
"ENSMUSG00000008438.4","ENSMUSG00000008438",56622,"Adam21","protein_coding","12",81605358,81615248
"ENSMUSG00000008822.16","ENSMUSG00000008822",66204,"Acyp1","protein_coding","12",85319172,85335212
"ENSMUSG00000008855.18","ENSMUSG00000008855",15184,"Hdac5","protein_coding","11",102085258,102120992
"ENSMUSG00000008859.9","ENSMUSG00000008859",56044,"Rala","protein_coding","13",18055156,18118824
"ENSMUSG00000009073.17","ENSMUSG00000009073",18016,"Nf2","protein_coding","11",4715845,4799536
"ENSMUSG00000009075.3","ENSMUSG00000009075",192650,"Cabp7","protein_coding","11",4686892,4696778
