"ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position","p.overall","q.overall","post.hoc.A.By.p","post.hoc.peak.By.p","post.hoc.M.By.p","post.hoc.A.By.q","post.hoc.peak.By.q","post.hoc.M.By.q","A1","A2","delta.A","p.delta.A","q.delta.A","peak1","peak2","delta.peak","p.delta.peak","q.delta.peak","M1","M2","delta.M","p.delta.M","q.delta.M","P"
"ENSMUSG00000031860",80720,"Pbx4","protein_coding","8",70285141,70324942,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.118,0.068,-0.05,0.14,0.901,9.663,4.25,-5.413,0.002,0.008,8.479,8.543,0.064,0.009,0.139,24
"ENSMUSG00000011306",70616,"Sugp1","protein_coding","8",70495463,70524997,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.135,0.098,-0.038,0.161,0.927,5.837,0.712,-5.125,0,0,10.941,10.963,0.022,0.244,0.551,24
"ENSMUSG00000002341",13004,"Ncan","protein_coding","8",70545735,70573523,0.01,0.022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.123,0.087,-0.037,0.267,0.981,2.785,23.698,20.913,0.016,0.026,12.632,12.59,-0.042,0.074,0.314,24
"ENSMUSG00000079033",17259,"Mef2b","protein_coding","8",70592361,70620138,0.166,0.195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.092,0.125,0.033,0.523,0.999,7.336,3.186,-4.15,0.035,0.048,6.518,6.519,0.001,0.972,0.991,24
"ENSMUSG00000079033",105980076,"Mef2b","protein_coding","8",70592361,70620138,0.166,0.195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.092,0.125,0.033,0.523,0.999,7.336,3.186,-4.15,0.035,0.048,6.518,6.519,0.001,0.972,0.991,24
"ENSMUSG00000057788",234374,"Ddx49","protein_coding","8",70745516,70755139,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.123,0.092,-0.031,0.254,0.981,8.606,4.579,-4.027,0,0.001,10.09,10.12,0.03,0.123,0.401,24
"ENSMUSG00000019139",71780,"Isyna1","protein_coding","8",71047023,71049940,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,0.058,-0.042,0.129,0.901,0.383,18.978,18.595,0.005,0.013,12.046,12.022,-0.024,0.236,0.542,24
"ENSMUSG00000074247",66498,"Dda1","protein_coding","8",71921843,71928742,0.046,0.068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.039,0.052,0.013,0.496,0.999,15.065,11.302,-3.763,0.019,0.03,11.365,11.387,0.022,0.098,0.362,24
"ENSMUSG00000034863",382014,"Ano8","protein_coding","8",71928663,71938607,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.075,0.067,-0.008,0.755,0.999,7.605,1.95,-5.655,0,0.002,11.587,11.641,0.054,0.003,0.111,24
"ENSMUSG00000034845",84094,"Plvap","protein_coding","8",71950409,71964396,0.018,0.032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.187,0.127,-0.06,0.387,0.999,6.623,2.668,-3.956,0.027,0.039,9.121,9.222,0.101,0.04,0.249,24
"ENSMUSG00000108900",619297,"Ccdc194","protein_coding","8",71972764,71978355,0.043,0.064,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.134,0.11,-0.024,0.669,0.999,5.501,0.538,-4.963,0.017,0.027,7.127,7.166,0.039,0.314,0.608,24
"ENSMUSG00000031813",73711,"Mvb12a","protein_coding","8",71995566,72000729,0.014,0.026,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.118,0.082,-0.036,0.238,0.981,11.065,7.69,-3.375,0.009,0.017,9.483,9.507,0.024,0.261,0.566,24
"ENSMUSG00000031808",26457,"Slc27a1","protein_coding","8",72021526,72039946,0.006,0.015,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.172,0.13,-0.042,0.288,0.981,3.464,23.976,20.513,0.002,0.007,12.167,12.172,0.005,0.866,0.953,24
"ENSMUSG00000034807",234407,"Colgalt1","protein_coding","8",72063642,72077555,0.253,0.282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.158,0.118,-0.039,0.348,0.995,15.518,13.428,-2.09,0.091,0.109,10.416,10.413,-0.003,0.921,0.972,24
"ENSMUSG00000034799",382018,"Unc13a","protein_coding","8",72077061,72124401,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,0.142,0.042,0.313,0.995,5.402,23.319,17.917,0,0.003,12.551,12.615,0.064,0.029,0.216,24
"ENSMUSG00000070000",74015,"Fcho1","protein_coding","8",72161031,72178360,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.078,0.086,0.008,0.787,0.999,8.529,1.89,-6.639,0.001,0.005,11.409,11.433,0.024,0.252,0.56,24
"ENSMUSG00000052446",234413,"Zfp961","protein_coding","8",72704882,72747636,0.101,0.128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.077,0.092,0.015,0.594,0.999,17.702,14.511,-3.191,0.02,0.031,8.776,8.775,-0.001,0.967,0.99,24
"ENSMUSG00000003033",11767,"Ap1m1","protein_coding","8",72993862,73011229,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.066,0.052,-0.015,0.379,0.999,1.895,21.139,19.244,0,0.003,11.578,11.593,0.015,0.204,0.514,24
"ENSMUSG00000055148",16598,"Klf2","protein_coding","8",73072877,73075500,0.464,0.486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.109,0.115,0.006,0.912,0.999,14.911,13.339,-1.572,0.398,0.417,9.338,9.287,-0.051,0.181,0.484,24
"ENSMUSG00000006276",13859,"Eps15l1","protein_coding","8",73094843,73175304,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083,0.043,-0.04,0.057,0.79,7.827,1.596,-6.23,0.004,0.011,10.879,10.908,0.029,0.047,0.268,24
"ENSMUSG00000048148",319555,"Nwd1","protein_coding","8",73373339,73444504,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.213,0.158,-0.055,0.235,0.981,19.327,14.543,-4.784,0.001,0.003,12.119,12.139,0.021,0.533,0.785,24
"ENSMUSG00000005410",17218,"Mcm5","protein_coding","8",75836197,75855067,0.84,0.848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.086,0.083,-0.003,0.934,0.999,4.663,4.032,-0.631,0.704,0.712,7.965,7.945,-0.021,0.41,0.7,24
"ENSMUSG00000037148",78514,"Arhgap10","protein_coding","8",77976995,78244582,0.002,0.007,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.093,0.062,-0.031,0.396,0.999,23.98,18.322,-5.658,0.012,0.021,8.225,8.166,-0.059,0.024,0.2,24
"ENSMUSG00000037134",102182,"Prmt9","protein_coding","8",78276026,78307967,0.172,0.201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.054,0.049,-0.005,0.834,0.999,13.288,10.905,-2.383,0.14,0.159,10.055,10.08,0.024,0.11,0.383,24
"ENSMUSG00000031616",13617,"Ednra","protein_coding","8",78389660,78451093,0.001,0.003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.237,0.114,-0.123,0.056,0.79,23.81,20.719,-3.091,0.068,0.084,9.234,9.104,-0.13,0.005,0.12,24
"ENSMUSG00000037070",19656,"Rbmxl1","protein_coding","8",79231898,79235527,0.299,0.328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.064,0.076,0.011,0.603,0.999,15.228,12.968,-2.26,0.064,0.08,10.432,10.438,0.006,0.7,0.876,24
"ENSMUSG00000037022",109136,"Mmaa","protein_coding","8",79990227,80021566,0.014,0.027,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.095,0.084,-0.011,0.659,0.999,19.166,15.424,-3.742,0.001,0.006,9.803,9.809,0.006,0.745,0.903,24
"ENSMUSG00000031711",30932,"Zfp330","protein_coding","8",83490236,83500789,0.083,0.109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.073,0.061,-0.012,0.617,0.999,7.232,3.919,-3.313,0.031,0.043,9.954,9.976,0.021,0.226,0.53,24
"ENSMUSG00000005483",81489,"Dnajb1","protein_coding","8",84334822,84339282,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.212,0.255,0.043,0.432,0.999,17.303,13.209,-4.093,0,0.001,11.86,11.877,0.018,0.645,0.849,24
"ENSMUSG00000057672",320795,"Pkn1","protein_coding","8",84393165,84425808,0.002,0.007,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.043,0.05,0.007,0.724,0.999,20.368,13.285,-7.083,0.001,0.006,11.666,11.653,-0.013,0.318,0.615,24
"ENSMUSG00000079003",666704,"Samd1","protein_coding","8",84724130,84727038,0.023,0.038,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.065,0.06,-0.006,0.843,0.999,19.099,12.757,-6.342,0.01,0.019,9.922,9.924,0.002,0.921,0.972,24
"ENSMUSG00000074215",NA,"Gm10643","protein_coding","8",84790190,84791766,0.123,0.151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.082,0.075,-0.007,0.842,0.999,7.004,3.551,-3.453,0.066,0.082,7.552,7.588,0.036,0.154,0.445,24
"ENSMUSG00000004996",67873,"Mri1","protein_coding","8",84976535,84983955,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.222,0.153,-0.069,0.095,0.877,8.32,3.541,-4.779,0,0,8.278,8.324,0.046,0.117,0.397,24
"ENSMUSG00000003814",12317,"Calr","protein_coding","8",85568479,85573563,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.181,0.146,-0.035,0.279,0.981,20.256,15.575,-4.681,0,0,14.345,14.312,-0.033,0.147,0.438,24
"ENSMUSG00000003809",270076,"Gcdh","protein_coding","8",85613022,85620550,0.05,0.071,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.054,0.055,0.001,0.953,0.999,20.527,15.18,-5.346,0.007,0.016,10.056,10.061,0.005,0.773,0.91,24
"ENSMUSG00000008167",68628,"Fbxw9","protein_coding","8",85786684,85793753,0.003,0.009,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.13,0.08,-0.05,0.157,0.918,7.498,2.693,-4.804,0.003,0.008,9.087,9.11,0.023,0.356,0.651,24
"ENSMUSG00000060038",330817,"Dhps","protein_coding","8",85798386,85801791,0.001,0.003,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.081,0.06,-0.02,0.42,0.999,10.577,6.001,-4.576,0.004,0.012,10.245,10.292,0.047,0.01,0.141,24
"ENSMUSG00000031697",56452,"Orc6","protein_coding","8",86026261,86034907,0.022,0.037,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.068,0.056,-0.012,0.687,0.999,10.548,4.961,-5.587,0.008,0.017,9.002,9.03,0.028,0.2,0.509,24
"ENSMUSG00000036934",66714,"4921524J17Rik","protein_coding","8",86135388,86159462,0.112,0.139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.096,0.054,-0.042,0.137,0.901,15.837,13.199,-2.638,0.131,0.151,8.304,8.285,-0.019,0.337,0.635,24
"ENSMUSG00000031700",108682,"Gpt2","protein_coding","8",86219205,86254189,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.246,0.211,-0.034,0.448,0.999,15.389,11.527,-3.862,0,0,11.547,11.548,0.001,0.963,0.99,24
"ENSMUSG00000031657",234549,"Heatr3","protein_coding","8",88864483,88898655,0.107,0.134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.075,0.045,-0.031,0.168,0.93,5.599,2.851,-2.748,0.102,0.12,9.88,9.898,0.018,0.256,0.564,24
"ENSMUSG00000031659",11513,"Adcy7","protein_coding","8",88999031,89056590,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.095,0.098,0.003,0.946,0.999,9.051,0.966,-8.085,0.001,0.006,10.765,10.781,0.016,0.563,0.803,24
"ENSMUSG00000031666",19651,"Rbl2","protein_coding","8",91796685,91850472,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.098,0.076,-0.021,0.367,0.999,18.971,13.898,-5.073,0,0.001,11.455,11.453,-0.002,0.914,0.971,24
"ENSMUSG00000031667",14339,"Aktip","protein_coding","8",91838412,91926604,0.002,0.007,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.067,0.054,-0.013,0.518,0.999,19.009,13.716,-5.293,0,0.003,12.235,12.24,0.005,0.692,0.872,24
"ENSMUSG00000031762",17750,"Mt2","protein_coding","8",94899292,94900196,0.057,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.251,0.198,-0.053,0.43,0.999,7.048,3.996,-3.051,0.019,0.03,12.516,12.554,0.038,0.438,0.718,24
"ENSMUSG00000031765",17748,"Mt1","protein_coding","8",94905710,94906955,0.131,0.159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.117,0.141,0.024,0.665,0.999,9.612,6.439,-3.174,0.059,0.075,13.358,13.408,0.049,0.216,0.523,24
"ENSMUSG00000031770",64209,"Herpud1","protein_coding","8",95113066,95122005,0.187,0.216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.115,0.12,0.006,0.851,0.999,12.327,10.363,-1.964,0.044,0.058,11.444,11.461,0.017,0.431,0.714,24
"ENSMUSG00000031775",67801,"Pllp","protein_coding","8",95401522,95422906,0.021,0.036,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.19,0.236,0.046,0.511,0.999,7.335,3.935,-3.401,0.016,0.026,11.481,11.399,-0.083,0.096,0.357,24
"ENSMUSG00000031785",14766,"Adgrg1","protein_coding","8",95701379,95740845,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.192,0.123,-0.069,0.03,0.675,0.517,20.273,19.755,0,0,13.372,13.35,-0.023,0.319,0.616,24
"ENSMUSG00000031788",16582,"Kifc3","protein_coding","8",95826456,95929440,0.002,0.007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.071,0.062,-0.01,0.706,0.999,7.376,5.75,-1.626,0.269,0.289,11.826,11.893,0.067,0,0.109,24
"ENSMUSG00000031790",17388,"Mmp15","protein_coding","8",96078896,96101708,0.011,0.023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12,0.085,-0.035,0.267,0.981,0.735,21.971,21.236,0.019,0.029,11.633,11.591,-0.042,0.061,0.287,24
"ENSMUSG00000035824",57813,"Tk2","protein_coding","8",104953317,104975190,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.111,0.071,-0.04,0.129,0.901,9.374,4.952,-4.422,0.001,0.004,10.767,10.82,0.053,0.006,0.129,24
"ENSMUSG00000031885",12400,"Cbfb","protein_coding","8",105897306,105944621,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.08,0.054,-0.026,0.263,0.981,18.239,11.304,-6.935,0,0.003,10.673,10.654,-0.018,0.263,0.566,24
"ENSMUSG00000069920",97440,"B3gnt9","protein_coding","8",105979270,105981785,0.115,0.142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.131,0.144,0.013,0.805,0.999,5.468,2.717,-2.751,0.086,0.104,8.774,8.712,-0.062,0.103,0.371,24
"ENSMUSG00000014776",78688,"Nol3","protein_coding","8",106002772,106008571,0.293,0.322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,0.058,-0.002,0.949,0.999,8.344,5.254,-3.09,0.063,0.078,10.752,10.757,0.006,0.739,0.9,24
"ENSMUSG00000041679",234684,"Fbxl9","protein_coding","8",106038897,106052910,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.189,0.139,-0.05,0.268,0.981,8.639,2.833,-5.806,0,0.001,6.855,6.884,0.029,0.375,0.671,24
"ENSMUSG00000038000",497652,"Acd","protein_coding","8",106422492,106427734,0.001,0.003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.075,0.043,-0.032,0.114,0.892,6.979,3.715,-3.264,0.055,0.07,10.193,10.243,0.05,0.001,0.11,24
"ENSMUSG00000013150",70575,"Gfod2","protein_coding","8",106440486,106485296,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.063,0.077,0.014,0.564,0.999,20.741,14.832,-5.909,0,0.002,10.644,10.686,0.042,0.016,0.174,24
"ENSMUSG00000048310",244631,"Pskh1","protein_coding","8",106627073,106658410,0.535,0.556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.062,0.064,0.001,0.963,0.999,4.933,2.142,-2.791,0.172,0.192,9.569,9.557,-0.013,0.582,0.815,24
"ENSMUSG00000041949",272538,"Tango6","protein_coding","8",107409700,107578071,0.011,0.022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.047,0.044,-0.003,0.904,0.999,22.425,17.353,-5.072,0.014,0.023,9.212,9.177,-0.035,0.031,0.224,24
"ENSMUSG00000031930",66894,"Wwp2","protein_coding","8",108162997,108285227,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.073,0.052,-0.021,0.25,0.981,3.614,22.831,19.218,0,0.002,11.384,11.387,0.003,0.8,0.924,24
"ENSMUSG00000044676",234725,"Zfp612","protein_coding","8",110806378,110819373,0.001,0.003,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.071,0.075,0.004,0.902,0.999,8.391,0.56,-7.83,0.009,0.017,11.65,11.698,0.048,0.046,0.265,24
"ENSMUSG00000031749",20444,"St3gal2","protein_coding","8",111646554,111699112,0.052,0.074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.034,0.04,0.005,0.746,0.999,21.873,16.578,-5.295,0.005,0.013,12.588,12.593,0.005,0.651,0.853,24
"ENSMUSG00000033545",170737,"Znrf1","protein_coding","8",112262729,112352662,0.006,0.013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.063,0.054,-0.01,0.608,0.999,16.001,12.502,-3.499,0.009,0.017,12.084,12.115,0.031,0.02,0.19,24
"ENSMUSG00000031949",30947,"Adat1","protein_coding","8",112693540,112718934,0.349,0.377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059,0.076,0.017,0.495,0.999,18.556,16.745,-1.811,0.221,0.241,8.584,8.605,0.021,0.228,0.533,24
"ENSMUSG00000034112",69047,"Atp2c2","protein_coding","8",120426748,120484456,0.01,0.021,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.127,0.104,-0.022,0.596,0.999,8.568,3.384,-5.185,0.004,0.011,7.001,6.981,-0.02,0.508,0.768,24
"ENSMUSG00000040263",234825,"Klhdc4","protein_coding","8",122523052,122556308,0.008,0.018,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.104,0.075,-0.029,0.206,0.972,8.942,5.687,-3.255,0.002,0.007,10.055,10.067,0.012,0.474,0.746,24
"ENSMUSG00000040010",20539,"Slc7a5","protein_coding","8",122607889,122634433,0.021,0.037,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.124,0.079,-0.045,0.118,0.896,10.683,7.853,-2.83,0.016,0.027,11.778,11.796,0.019,0.367,0.661,24
"ENSMUSG00000025316",53325,"Banp","protein_coding","8",122676489,122755997,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.237,0.322,0.085,0.201,0.962,18.276,13.07,-5.207,0,0,9.967,9.952,-0.015,0.746,0.903,24
"ENSMUSG00000049577",22761,"Zfpm1","protein_coding","8",123008880,123063990,0.341,0.369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.095,0.053,-0.042,0.19,0.962,2.018,1.115,-0.903,0.613,0.625,10.453,10.431,-0.022,0.321,0.62,24
"ENSMUSG00000049482",66965,"Ctu2","protein_coding","8",123202882,123210877,0.001,0.004,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.097,0.058,-0.039,0.234,0.981,10.563,5.292,-5.271,0.008,0.016,9.304,9.362,0.058,0.014,0.163,24
"ENSMUSG00000014444",234839,"Piezo1","protein_coding","8",123208437,123278068,0.341,0.369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.138,0.094,-0.044,0.301,0.984,4.902,3.006,-1.896,0.229,0.249,9.404,9.383,-0.021,0.483,0.753,24
"ENSMUSG00000006585",67177,"Cdt1","protein_coding","8",123294754,123300293,0.004,0.011,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.093,0.081,-0.012,0.71,0.999,5.27,23.666,18.396,0.001,0.004,7.399,7.419,0.02,0.379,0.673,24
"ENSMUSG00000015027",50917,"Galns","protein_coding","8",123304981,123338202,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.181,0.102,-0.08,0.012,0.531,8.504,4.127,-4.377,0,0.001,8.752,8.788,0.037,0.102,0.369,24
"ENSMUSG00000015016",257633,"Acsf3","protein_coding","8",123502225,123544619,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.16,0.08,-0.08,0.004,0.332,8.459,4.899,-3.56,0.001,0.004,9.567,9.604,0.037,0.054,0.28,24
"ENSMUSG00000000738",234847,"Spg7","protein_coding","8",123789681,123824499,0.061,0.084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.063,0.039,-0.024,0.229,0.981,9.769,6.666,-3.104,0.083,0.1,11.026,11.048,0.021,0.132,0.416,24
"ENSMUSG00000033862",234854,"Cdk10","protein_coding","8",123951581,123958989,0,0.002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.127,0.062,-0.065,0.073,0.851,10.146,4.693,-5.453,0.016,0.027,9.702,9.764,0.062,0.018,0.181,24
"ENSMUSG00000001062",72325,"Vps9d1","protein_coding","8",123969095,123981087,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.128,0.086,-0.042,0.22,0.981,8.469,2.575,-5.894,0,0.001,9.976,10.042,0.066,0.006,0.131,24
"ENSMUSG00000039960",69581,"Rhou","protein_coding","8",124380668,124390623,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.23,0.118,-0.112,0.03,0.675,13.987,9.401,-4.586,0.004,0.011,11.263,11.167,-0.097,0.009,0.139,24
"ENSMUSG00000019478",19341,"Rab4a","protein_coding","8",124532724,124562026,0.613,0.631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.033,0.041,0.008,0.657,0.999,15.018,13.373,-1.645,0.375,0.394,11.057,11.07,0.012,0.326,0.623,24
"ENSMUSG00000031972",11459,"Acta1","protein_coding","8",124618508,124621490,0.003,0.008,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.139,0.085,-0.054,0.167,0.93,7.272,3.758,-3.514,0.029,0.041,8.024,8.094,0.07,0.012,0.151,24
"ENSMUSG00000038697",102162,"Taf5l","protein_coding","8",124723057,124748136,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.059,0.049,-0.01,0.565,0.999,9.477,2.25,-7.227,0,0.001,9.758,9.769,0.011,0.356,0.651,24
"ENSMUSG00000031983",69551,"2310022B05Rik","protein_coding","8",125362495,125390108,0.913,0.917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.109,0.083,-0.027,0.481,0.999,4.372,4.251,-0.122,0.939,0.941,13.677,13.681,0.004,0.896,0.966,24
"ENSMUSG00000037300",234875,"Ttc13","protein_coding","8",125398071,125448722,0.083,0.109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.037,0.046,0.01,0.572,0.999,7.146,2.722,-4.423,0.011,0.02,10.083,10.085,0.002,0.884,0.959,24
"ENSMUSG00000031982",68865,"Arv1","protein_coding","8",125448878,125460862,0.014,0.026,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.063,0.059,-0.004,0.902,0.999,7.151,0.555,-6.596,0.007,0.015,8.107,8.123,0.015,0.444,0.722,24
"ENSMUSG00000031986",244666,"Sprtn","protein_coding","8",125624625,125632900,0.01,0.021,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.046,0.076,0.03,0.222,0.981,6.969,1.429,-5.54,0.007,0.015,9.82,9.82,0.001,0.956,0.989,24
"ENSMUSG00000056820",53424,"Tsnax","protein_coding","8",125739736,125760931,0.005,0.013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.059,0.042,-0.018,0.287,0.981,12.42,8.934,-3.486,0.01,0.019,12.752,12.778,0.026,0.03,0.219,24
"ENSMUSG00000050930",74393,"Map10","protein_coding","8",126396557,126400098,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.117,0.081,-0.036,0.143,0.901,0.729,20.795,20.065,0,0.002,9.03,9.034,0.004,0.82,0.934,24
"ENSMUSG00000033931",52202,"Rbm34","protein_coding","8",127673922,127697821,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.084,0.084,0,1,1,7.337,2.636,-4.701,0,0.001,9.871,9.89,0.019,0.267,0.57,24
"ENSMUSG00000025898",244672,"Cwf19l2","protein_coding","9",3403592,3479236,0.035,0.054,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.067,0.055,-0.012,0.63,0.999,4.726,2.417,-2.309,0.172,0.192,9.899,9.853,-0.046,0.011,0.149,24
"ENSMUSG00000032006",71785,"Pdgfd","protein_coding","9",6168584,6378850,0,0.001,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.164,0.108,-0.056,0.314,0.995,19.28,13.227,-6.053,0.009,0.017,9.253,9.13,-0.123,0.002,0.111,24
"ENSMUSG00000053110",22601,"Yap1","protein_coding","9",7932000,8004597,0,0.002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.092,0.076,-0.017,0.653,0.999,20.604,11.466,-9.137,0.009,0.018,10.705,10.668,-0.036,0.162,0.456,24
"ENSMUSG00000031997",22068,"Trpc6","protein_coding","9",8544143,8680742,0.004,0.011,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083,0.079,-0.003,0.929,0.999,2.097,19.127,17.03,0.005,0.013,7.809,7.778,-0.031,0.26,0.566,24
"ENSMUSG00000031922",74360,"Cep57","protein_coding","9",13719088,13738403,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.067,0.088,0.021,0.465,0.999,8.713,2.434,-6.279,0.001,0.005,9.134,9.16,0.026,0.204,0.513,24
"ENSMUSG00000053914",244694,"Kdm4d","protein_coding","9",14373844,14411778,0.002,0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083,0.098,0.016,0.638,0.999,7.137,1.651,-5.485,0.001,0.004,7.286,7.325,0.039,0.093,0.353,24
"ENSMUSG00000031932",14608,"Gpr83","protein_coding","9",14771506,14782085,0.16,0.189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.069,0.055,-0.013,0.648,0.999,20.467,16.274,-4.193,0.035,0.048,10.452,10.466,0.014,0.49,0.757,24
"ENSMUSG00000046111",319675,"Cep295","protein_coding","9",15228211,15269084,0.002,0.007,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.081,0.072,-0.008,0.798,0.999,9.047,2.135,-6.912,0.005,0.013,9.624,9.651,0.028,0.232,0.537,24
"ENSMUSG00000001774",66917,"Chordc1","protein_coding","9",18203421,18228738,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.333,0.253,-0.08,0.154,0.914,18.354,14.125,-4.229,0,0,11.395,11.349,-0.046,0.242,0.549,24
