ensembl_gene_id,entrezgene_id,mgi_symbol,gene_biotype,chromosome_name,start_position,end_position,p.overall,q.overall,post.hoc.A.By.p,post.hoc.peak.By.p,post.hoc.M.By.p,post.hoc.A.By.q,post.hoc.peak.By.q,post.hoc.M.By.q,A1,A2,delta.A,p.delta.A,q.delta.A,peak1,peak2,delta.peak,p.delta.peak,q.delta.peak,M1,M2,delta.M,p.delta.M,q.delta.M,P
ENSMUSG00000019715,74412,Gle1,protein_coding,2,29825438,29850383,0.010747391,0.021950253,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.050756199,0.031588015,-0.019168184,0.152482159,0.911695093,12.14669699,8.399984868,-3.746712121,0.010164625,0.019031079,11.01777503,11.03124071,0.013465682,0.156245074,0.448230501,24
ENSMUSG00000106379,269629,Lhfpl3,protein_coding,5,22951057,23480595,0.000266583,0.00162544,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.073093014,0.048995175,-0.024097839,0.209304632,0.974386761,12.19578436,6.277399466,-5.918384894,0.001273658,0.005503082,11.24544361,11.25466994,0.009226333,0.505207352,0.766838053,24
ENSMUSG00000057181,70591,5730455P16Rik,protein_coding,11,80251318,80268860,0.006655961,0.015230434,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.060343297,0.040553572,-0.019789725,0.394740096,0.999240093,12.2315167,5.604728617,-6.626788085,0.009907484,0.01865376,11.69917829,11.71689924,0.017720949,0.292489476,0.590348625,24
ENSMUSG00000014074,70238,Rnf168,protein_coding,16,32096277,32120252,0.095939182,0.122602545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0476169,0.043301621,-0.00431528,0.828122346,0.999240093,12.2666204,8.128117665,-4.138502735,0.017707941,0.028139569,10.6877578,10.69833527,0.010577475,0.455236307,0.729892634,24
ENSMUSG00000006567,11979,Atp7b,protein_coding,8,22482801,22550321,0.012878337,0.025115263,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.088345444,0.06801317,-0.020332273,0.556874868,0.999240093,12.26803149,6.761933207,-5.506098287,0.009817369,0.018567793,9.05853659,9.017754487,-0.040782103,0.10356018,0.371275838,24
ENSMUSG00000030757,210162,Zkscan2,protein_coding,7,123074607,123099672,8.57E-05,0.000756964,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.128095345,0.092207521,-0.035887824,0.433512695,0.999240093,12.28129621,1.293370298,-10.98792592,0.014568606,0.024355521,10.15647988,10.12888201,-0.027597868,0.39425369,0.690034538,24
ENSMUSG00000001918,20514,Slc1a5,protein_coding,7,16515265,16532199,0.009433465,0.020012948,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.140630967,0.116276753,-0.024354214,0.685702934,0.999240093,12.29524544,7.815012225,-4.480233219,0.02211533,0.033406279,8.323669138,8.213010689,-0.110658449,0.011016144,0.148421805,24
ENSMUSG00000096914,270049,Galntl6,protein_coding,8,58227086,59365674,0.001795626,0.005967957,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.080988068,0.076612595,-0.004375473,0.910943313,0.999240093,12.29768949,2.083534213,-10.21415527,0.006563616,0.014661208,9.19521734,9.20292153,0.00770419,0.782647723,0.914366058,24
ENSMUSG00000078919,13480,Dpm1,protein_coding,2,168050968,168072511,2.81E-05,0.000372815,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.109576179,0.058047866,-0.051528314,0.076286133,0.850944751,12.29827456,4.792207623,-7.506066938,0.00666221,0.014755551,7.963262673,7.988449154,0.025186481,0.230901545,0.536997434,24
ENSMUSG00000023883,72057,Phf10,protein_coding,17,15165271,15181535,0.150312788,0.178743649,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.046502979,0.035175338,-0.011327641,0.544707112,0.999240093,12.30171587,8.224729313,-4.076986555,0.028964289,0.04107782,11.03202247,11.03593598,0.003913506,0.76844682,0.907546924,24
ENSMUSG00000020190,17347,Mknk2,protein_coding,10,80501161,80513946,0.011874202,0.023616468,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.144605229,0.102072318,-0.042532912,0.199502267,0.962102183,12.31704678,9.226914019,-3.090132766,0.004263091,0.011617988,10.49284754,10.4678116,-0.025035936,0.284391144,0.586088987,24
ENSMUSG00000031770,64209,Herpud1,protein_coding,8,95113066,95122005,0.186735148,0.215648978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.114571062,0.120297752,0.00572669,0.851348225,0.999240093,12.32728263,10.36306612,-1.964216508,0.043981506,0.057826681,11.44438863,11.46120662,0.016817987,0.431012047,0.71436256,24
ENSMUSG00000033055,223690,Ankrd54,protein_coding,15,78937294,78947093,0.050073495,0.071787288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.057685021,0.075357322,0.017672301,0.56476829,0.999240093,12.32913864,9.507611957,-2.821526678,0.128098929,0.147865461,10.08586057,10.13249224,0.046631662,0.032720948,0.228408623,24
ENSMUSG00000074918,100043272,Inafm2,protein_coding,2,118576239,118579291,0.143958836,0.172447822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.045782201,0.035529705,-0.010252495,0.52598922,0.999240093,12.33738809,8.751349802,-3.586038285,0.024533298,0.036122471,10.80976442,10.81221726,0.002452833,0.830235523,0.938676436,24
ENSMUSG00000032010,53376,Usp2,protein_coding,9,43978318,44006924,0.002887997,0.008415488,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.288247488,0.184945369,-0.103302119,0.041544536,0.767041646,12.33762411,9.814269394,-2.523354712,0.002462905,0.008284617,10.17812534,10.14693885,-0.031186494,0.37991473,0.674267926,24
ENSMUSG00000033863,16601,Klf9,protein_coding,19,23118590,23145498,2.08E-06,7.59E-05,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.297051769,0.208151473,-0.088900296,0.041711457,0.767041646,12.34097443,8.839360122,-3.501614308,4.61E-06,0.000150035,11.71593214,11.67752919,-0.038402957,0.210566258,0.518604169,24
ENSMUSG00000042726,231712,Trafd1,protein_coding,5,121509788,121523695,0.298663756,0.32740655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.054364755,0.039436709,-0.014928046,0.514729715,0.999240093,12.35465491,9.794662634,-2.559992277,0.171634921,0.191418386,10.58876871,10.60604612,0.017277405,0.286059226,0.586632096,24
ENSMUSG00000025586,12877,Cpeb1,protein_coding,7,80996774,81105213,8.45E-05,0.000756964,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.074412023,0.046401911,-0.028010112,0.130689431,0.900604726,12.38118957,6.133776881,-6.247412685,0.000124872,0.001282497,10.56571715,10.56744093,0.001723776,0.896874484,0.965598113,24
ENSMUSG00000060969,16371,Irx1,protein_coding,13,72106040,72111842,0.248695913,0.278476776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.074152626,0.117252278,0.043099652,0.303241584,0.986350012,12.38491502,9.910583129,-2.474331888,0.174457261,0.19404789,8.861390179,8.888073401,0.026683222,0.364178586,0.658939737,24
ENSMUSG00000053581,100494,Zfand2a,protein_coding,5,139456966,139470304,0.000706462,0.003052403,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.093684721,0.069231432,-0.024453288,0.330664299,0.995293849,12.3875767,8.42510681,-3.962469891,0.001285884,0.005527315,11.13968714,11.18039552,0.040708382,0.024208181,0.202618936,24
ENSMUSG00000032306,110119,Mpi,protein_coding,9,57451539,57460046,0.109713476,0.137128165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.068382651,0.072936302,0.004553651,0.865620903,0.999240093,12.38810774,9.983575577,-2.40453216,0.099244682,0.11798253,10.57009073,10.6026254,0.032534677,0.08756182,0.340690752,24
ENSMUSG00000056820,53424,Tsnax,protein_coding,8,125739736,125760931,0.005173147,0.012602187,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.059417926,0.041526783,-0.017891144,0.286904106,0.981345094,12.42026524,8.9340764,-3.486188838,0.009737757,0.018528183,12.75204859,12.77809739,0.026048806,0.029845484,0.218907586,24
ENSMUSG00000022476,78929,Polr3h,protein_coding,15,81772429,81810441,0.092727436,0.118931191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059711371,0.084286312,0.024574941,0.410078694,0.999240093,12.4554429,9.525800848,-2.929642051,0.065560832,0.081657776,11.5207553,11.55251643,0.03176113,0.130571338,0.414717077,24
ENSMUSG00000000028,12544,Cdc45,protein_coding,16,18599197,18630737,0.011729216,0.023439725,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.085006227,0.059029897,-0.02597633,0.351939236,0.995293849,12.47718176,7.239402519,-5.237779241,0.006843,0.014950792,7.44540015,7.447558362,0.002158212,0.914026041,0.971368995,24
ENSMUSG00000002949,21856,Timm44,protein_coding,8,4309731,4325913,0.041334965,0.061657989,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.088110175,0.055792626,-0.032317549,0.342761102,0.995293849,12.48155935,10.17707944,-2.304479909,0.212080021,0.231982773,9.96532764,10.01947755,0.054149913,0.02561839,0.205768221,24
ENSMUSG00000047714,66849,Ppp1r2,protein_coding,16,31070355,31094095,0.040556053,0.060640494,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.038912267,0.045868074,0.006955808,0.701984415,0.999240093,12.50680148,8.194295073,-4.312506407,0.013919443,0.023600896,12.1833407,12.16087185,-0.022468851,0.084329136,0.332278009,24
ENSMUSG00000024810,77125,Il33,protein_coding,19,29902514,29938118,0.012400291,0.02437265,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.119446124,0.148286163,0.028840039,0.498546021,0.999240093,12.55051449,8.492403116,-4.058111375,0.00119945,0.005301274,10.05651546,10.06937306,0.012857598,0.669726155,0.861567631,24
ENSMUSG00000038963,108115,Slco4a1,protein_coding,2,180098038,180116660,0.000499561,0.002402881,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.240973723,0.136917762,-0.104055961,0.075379441,0.850944751,12.56417671,7.930565993,-4.633610721,0.009796821,0.018556941,8.165661374,8.086871654,-0.07878972,0.058734443,0.284024018,24
ENSMUSG00000020572,59027,Nampt,protein_coding,12,32869544,32903348,0.00038574,0.00202384,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.043506401,0.055032407,0.011526006,0.619923626,0.999240093,12.58023936,7.155467885,-5.424771475,0.007539856,0.015798393,11.19790013,11.13634241,-0.061557713,0.000339699,0.108578187,24
ENSMUSG00000020024,77048,Cep83,protein_coding,10,94524516,94626715,0.011140112,0.022559178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.090751352,0.052999536,-0.037751816,0.287718879,0.981345094,12.63362549,8.585552378,-4.048073113,0.040643805,0.054292844,9.477597957,9.534158881,0.056560924,0.026804959,0.212573506,24
ENSMUSG00000047867,231931,Gimap6,protein_coding,6,48678516,48685159,0.012529646,0.024587205,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.191679706,0.141376298,-0.050303408,0.218513285,0.981345094,12.64548573,9.76088736,-2.884598371,0.003041084,0.009340788,7.544187179,7.534658387,-0.009528792,0.740262564,0.900533003,24
ENSMUSG00000024851,18739,Pitpnm1,protein_coding,19,4149998,4163965,0.142671588,0.171233237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.056721819,0.052198852,-0.004522967,0.849103607,0.999240093,12.64816969,10.42858019,-2.219589497,0.181965354,0.201682962,13.61133822,13.64204871,0.03071049,0.067188992,0.298538324,24
ENSMUSG00000074165,67607,Zfp788,protein_coding,7,41282627,41300954,2.50E-05,0.000341311,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.09815392,0.047605522,-0.050548397,0.039136404,0.748670455,12.66131788,4.943309513,-7.718008369,0.006277537,0.014301371,10.11037103,10.09532728,-0.015043742,0.394305451,0.690034538,24
ENSMUSG00000026283,66262,Ing5,protein_coding,1,93731687,93749823,4.43E-05,0.000490335,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.078941107,0.051161984,-0.027779123,0.265666694,0.981345094,12.67411018,3.055851871,-9.618258313,0.00861842,0.01713032,9.586321742,9.597950421,0.011628678,0.51737508,0.774980245,24
ENSMUSG00000058835,11308,Abi1,protein_coding,2,22830085,22930253,0.071700846,0.095881708,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.035421291,0.042165777,0.006744486,0.688615536,0.999240093,12.70002014,7.924493442,-4.7755267,0.006500105,0.014583046,11.65538129,11.65813088,0.002749598,0.818756265,0.934336612,24
ENSMUSG00000006418,81018,Rnf114,protein_coding,2,167334565,167358093,0.008064717,0.017728229,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.046274877,0.051763378,0.005488501,0.804863544,0.999240093,12.71201087,9.578958989,-3.133051885,0.069413411,0.085605319,11.22159134,11.26777121,0.046179874,0.003658241,0.111129173,24
ENSMUSG00000035104,232146,Eva1a,protein_coding,6,82018024,82070080,0.001007889,0.003832731,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.227707308,0.20727386,-0.020433448,0.675242764,0.999240093,12.72315027,9.200002534,-3.523147732,0.000141481,0.001425529,9.187995062,9.19714657,0.009151508,0.78969602,0.920103708,24
ENSMUSG00000022205,20024,Sub1,protein_coding,15,11981425,11997069,0.033790222,0.052432382,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.068384565,0.052908288,-0.015476276,0.531796651,0.999240093,12.74109481,7.907174584,-4.833920224,0.005133558,0.012851845,12.72779297,12.72894894,0.001155973,0.947825264,0.98394785,24
ENSMUSG00000015790,20930,Surf1,protein_coding,2,26803393,26806542,0.018972733,0.033341984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059111277,0.054748228,-0.004363049,0.870692036,0.999240093,12.76152704,9.159088914,-3.602438126,0.053562317,0.068483248,11.04409233,11.0894806,0.045388266,0.0176779,0.181045339,24
ENSMUSG00000020534,20425,Shmt1,protein_coding,11,60678930,60702544,0.008188987,0.017932796,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.18495674,0.120232593,-0.064724147,0.177974978,0.947321146,12.76559823,8.986200196,-3.779398032,0.006917934,0.015022828,7.46331815,7.422015361,-0.041302788,0.223654112,0.528684762,24
ENSMUSG00000049537,243078,Tecrl,protein_coding,5,83425992,83503042,0.062567082,0.085679293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.084510003,0.067454215,-0.017055788,0.625023473,0.999240093,12.77156758,7.78253787,-4.989029709,0.009765556,0.018528757,5.930225723,5.924086917,-0.006138806,0.805627817,0.92597051,24
ENSMUSG00000030386,67370,Zfp606,protein_coding,7,12212220,12230162,0.011293175,0.022749756,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.047313051,0.049444349,0.002131298,0.927243989,0.999240093,12.77516202,5.40780855,-7.367353472,0.0074507,0.015690297,9.418781538,9.420654159,0.00187262,0.911980767,0.970868225,24
ENSMUSG00000048546,57259,Tob2,protein_coding,15,81732473,81742997,0.000444351,0.002202435,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.176220972,0.117545015,-0.058675957,0.155562831,0.918088355,12.77877158,8.441358616,-4.337412968,0.002510696,0.008351752,10.58221118,10.52788882,-0.054322354,0.064177543,0.291023679,24
ENSMUSG00000060073,19167,Psma3,protein_coding,12,71021395,71043121,0.02781711,0.044685691,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.065258885,0.047126924,-0.018131961,0.435032165,0.999240093,12.79869775,8.344033459,-4.454664286,0.011162416,0.020270299,11.42544994,11.44350851,0.018058573,0.27532733,0.576410991,24
ENSMUSG00000021215,56349,Net1,protein_coding,13,3932018,3968220,0.000374451,0.001996539,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.177419709,0.094258194,-0.083161515,0.023141436,0.623574608,12.818643,8.791524496,-4.027118503,0.006088884,0.014102351,9.288648567,9.258871354,-0.029777212,0.244880339,0.551365795,24
ENSMUSG00000039231,20937,Suv39h1,protein_coding,X,7927410,7940999,0.320361158,0.348778249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.060388832,0.043167825,-0.017221007,0.398437066,0.999240093,12.84583026,10.44832782,-2.397502436,0.142656064,0.162276939,11.01194948,11.01869741,0.006747934,0.635516657,0.844551792,24
ENSMUSG00000025086,72133,Trub1,protein_coding,19,57441344,57479437,0.148387685,0.177072563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.055408275,0.054847597,-0.000560678,0.980723254,0.999240093,12.8465487,11.28562227,-1.560926432,0.327576392,0.347106316,9.541939437,9.575627652,0.033688215,0.040908269,0.250650664,24
ENSMUSG00000021025,18035,Nfkbia,protein_coding,12,55536195,55539432,0.000714405,0.003065579,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.223040605,0.130235038,-0.092805568,0.02041924,0.612467159,12.86291921,9.834887165,-3.02803204,0.003360895,0.009890224,9.724120255,9.698823272,-0.025296983,0.363452336,0.658433497,24
ENSMUSG00000030888,101867,Rrp8,protein_coding,7,105380937,105386592,0.00473766,0.011950911,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.125527497,0.085593146,-0.039934352,0.151254787,0.908979608,12.86830752,9.589621809,-3.278685707,0.003999005,0.011049069,9.298207624,9.271355104,-0.026852521,0.16995379,0.467214325,24
ENSMUSG00000024219,224650,Anks1,protein_coding,17,28128280,28281749,0.012264485,0.024143597,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0429657,0.04121789,-0.00174781,0.913122139,0.999240093,12.87867486,7.585896409,-5.292778447,0.000933816,0.004521049,11.53652948,11.52414981,-0.012379667,0.282039397,0.583700221,24
ENSMUSG00000052595,69865,A1cf,protein_coding,19,31846164,31926395,1.17E-06,5.42E-05,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.215732449,0.111121407,-0.104611043,0.011916241,0.530960931,12.8787377,7.031803565,-5.846934137,0.000812408,0.004146422,6.138995656,6.127399484,-0.011596172,0.694564406,0.872013861,24
ENSMUSG00000028957,18628,Per3,protein_coding,4,151088109,151129122,5.61E-05,0.000559883,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.238915539,0.129511148,-0.109404391,0.01042314,0.517009705,12.89165661,9.342495085,-3.549161528,0.000567617,0.003262494,10.68303079,10.71321369,0.030182906,0.312160707,0.607828074,24
ENSMUSG00000056698,232089,Elmod3,protein_coding,6,72542905,72575396,0.038614436,0.058315141,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.059603136,0.059676011,7.29E-05,0.997950545,0.999240093,12.89941409,7.519275304,-5.380138784,0.007910924,0.016249817,10.16393816,10.13823518,-0.025702982,0.207867862,0.516782603,24
ENSMUSG00000028654,16918,Mycl,protein_coding,4,122889445,122896278,0.102842226,0.130228711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.10830466,0.086890954,-0.021413706,0.437733024,0.999240093,12.9193504,10.35953777,-2.559812622,0.023174299,0.034588918,10.26896482,10.26269727,-0.006267554,0.745540803,0.902567581,24
ENSMUSG00000091387,218476,Gcnt4,protein_coding,13,97061197,97087414,0.004911359,0.012242807,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.14654773,0.146653394,0.000105664,0.997992657,0.999240093,12.96426236,8.871412963,-4.0928494,0.000410887,0.002738147,7.382058437,7.375115162,-0.006943275,0.815591319,0.932848857,24
ENSMUSG00000018500,11541,Adora2b,protein_coding,11,62139810,62157279,0.428068158,0.452441503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.056101575,0.069604891,0.013503316,0.666986443,0.999240093,12.97411827,10.65817449,-2.31594378,0.221410587,0.240893088,8.793878381,8.816201533,0.022323152,0.310503492,0.606456294,24
ENSMUSG00000025911,76187,Adhfe1,protein_coding,1,9618173,9650898,0.071616863,0.095820533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.081511067,0.087563603,0.006052536,0.874932879,0.999240093,12.9772566,9.272020945,-3.705235654,0.036871033,0.05008878,9.037964453,9.07891111,0.040946657,0.132068815,0.416307486,24
ENSMUSG00000068749,26442,Psma5,protein_coding,3,108164242,108187290,0.082623071,0.108234927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.047379836,0.048850179,0.001470344,0.947022871,0.999240093,13.01431688,8.776012751,-4.238304128,0.020842932,0.031887905,11.20400635,11.22102734,0.017020988,0.279018902,0.580748645,24
ENSMUSG00000044576,242915,Garem2,protein_coding,5,30310159,30323376,0.010702724,0.021912603,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.074138929,0.116662456,0.042523527,0.200406391,0.962102183,13.02630391,8.643818807,-4.3824851,0.004480872,0.01199288,10.56186976,10.54205447,-0.019815288,0.399322005,0.694034828,24
ENSMUSG00000041264,231915,Uspl1,protein_coding,5,149121160,149152244,0.394746935,0.419345409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.064393472,0.049974962,-0.01441851,0.533884481,0.999240093,13.03085013,10.79584791,-2.235002215,0.174434416,0.19404789,10.52137981,10.53146078,0.010080973,0.532993034,0.785423413,24
ENSMUSG00000052751,58887,Repin1,protein_coding,6,48570817,48576016,0.839350353,0.848339754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.052746355,0.044994355,-0.007752,0.703859875,0.999240093,13.03941253,12.59994452,-0.43946801,0.78491459,0.790911123,10.64849036,10.65947293,0.010982574,0.445184642,0.722560048,24
ENSMUSG00000043673,238076,Kcns3,protein_coding,12,11140203,11201057,0.033463601,0.052022198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.067047402,0.101041299,0.033993897,0.363170479,0.995738754,13.04307561,9.634827136,-3.408248478,0.068187117,0.084276603,8.239170297,8.291007279,0.051836982,0.050634386,0.277214445,24
ENSMUSG00000095098,240514,Ccdc85b,protein_coding,19,5503208,5507922,0.014788208,0.027697496,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.068230214,0.063520681,-0.004709533,0.878654573,0.999240093,13.05235996,10.86315419,-2.189205771,0.223175743,0.242531835,12.07367603,12.13797135,0.064295314,0.003426865,0.111101636,24
ENSMUSG00000029576,231858,Radil,protein_coding,5,142470594,142536853,0.000551931,0.002593091,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.049536945,0.049785809,0.000248864,0.991489302,0.999240093,13.06743539,23.15130907,10.08387369,0.009047271,0.017667758,10.09719621,10.11722049,0.020024284,0.221283432,0.52863325,24
ENSMUSG00000022389,21685,Tef,protein_coding,15,81686622,81711064,0.003580891,0.009785948,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.113200565,0.084502254,-0.028698311,0.231068143,0.981345094,13.11824076,10.54471999,-2.573520774,0.008626682,0.01713032,13.48845428,13.52278766,0.034333386,0.042442076,0.25323772,24
ENSMUSG00000020076,94213,Ddx50,protein_coding,10,62451674,62486997,0.005412412,0.013041832,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.106792775,0.08381497,-0.022977804,0.315829918,0.994602443,13.14949492,10.137023,-3.01247192,0.001548155,0.006235973,11.05685006,11.07397299,0.017122931,0.289503898,0.588877247,24
ENSMUSG00000023980,63856,Taf8,protein_coding,17,47794289,47813217,0.429534576,0.45380002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.071270208,0.052262853,-0.019007355,0.536326846,0.999240093,13.17435804,11.90067447,-1.273683574,0.49431247,0.510612964,9.434329547,9.462221127,0.02789158,0.202400165,0.511305257,24
ENSMUSG00000059796,13681,Eif4a1,protein_coding,11,69557762,69563249,0.180014134,0.208946466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.034786353,0.031805542,-0.002980812,0.846989163,0.999240093,13.18508709,9.10713376,-4.077953328,0.028244661,0.040233719,13.00783668,13.01270017,0.00486349,0.656299206,0.853938635,24
ENSMUSG00000056313,69068,Tcim,protein_coding,8,24927196,24929000,1.04E-05,0.000200376,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.284384064,0.136536926,-0.147847138,0.012689384,0.530960931,13.1913194,7.883223418,-5.308095981,0.005424859,0.013264878,7.41132606,7.327647199,-0.083678862,0.046735795,0.268264469,24
ENSMUSG00000051262,93674,Nat8f3,protein_coding,6,85709495,85742736,0.43874513,0.462361352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.138674757,0.112182624,-0.026492134,0.499676838,0.999240093,13.20376879,11.49524198,-1.708526809,0.168970255,0.188866842,7.445641385,7.451224147,0.005582762,0.838537571,0.942570373,24
ENSMUSG00000029570,16848,Lfng,protein_coding,5,140593075,140601300,0.00831694,0.018107951,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.138729908,0.173591666,0.034861758,0.356346679,0.995293849,13.20548386,10.07622011,-3.129263741,0.000800782,0.004120657,10.83510196,10.84360958,0.008507621,0.747320838,0.902567581,24
ENSMUSG00000049791,14366,Fzd4,protein_coding,7,89053563,89062342,0.000733018,0.003118749,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.167269572,0.129140839,-0.038128733,0.380317029,0.999240093,13.21633772,9.752724062,-3.463613657,0.00584743,0.013863444,9.521339718,9.429819915,-0.091519803,0.003203807,0.111101636,24
ENSMUSG00000028982,70556,Slc25a33,protein_coding,4,149828493,149858734,0.00131868,0.004680752,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.170997299,0.135719235,-0.035278064,0.30385563,0.986350012,13.2228826,10.18524318,-3.037639417,0.001225129,0.005405234,10.88580507,10.9200562,0.034251138,0.154650271,0.445976501,24
ENSMUSG00000078619,83796,Smarcd2,protein_coding,11,106154005,106163798,0.022748874,0.038312284,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.100843892,0.08868798,-0.012155912,0.719313886,0.999240093,13.23396049,8.847066913,-4.386893574,0.002512857,0.008351752,9.333977307,9.329597702,-0.004379606,0.855221875,0.947293753,24
ENSMUSG00000009378,240638,Slc16a12,protein_coding,19,34645803,34724689,0.003251465,0.009100306,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.157635694,0.144444815,-0.013190879,0.847586865,0.999240093,13.23979538,9.127186606,-4.11260877,0.023022508,0.03438284,8.601684361,8.451794674,-0.149889687,0.00253908,0.111101636,24
ENSMUSG00000019558,102857,Slc6a8,protein_coding,X,72716756,72726108,0.005405322,0.013037283,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.093757818,0.061508211,-0.032249606,0.366342686,0.999240093,13.24769322,7.294147251,-5.953545964,0.012412105,0.021600511,11.68986359,11.63902855,-0.050835045,0.049175475,0.275690696,24
ENSMUSG00000041794,245049,Myrip,protein_coding,9,120130579,120303907,0.017500834,0.031461328,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.089194792,0.071807021,-0.01738777,0.585956989,0.999240093,13.26131627,10.70409399,-2.557222278,0.103107479,0.121823358,11.57347822,11.63081065,0.057332422,0.011512666,0.149485702,24
ENSMUSG00000037134,102182,Prmt9,protein_coding,8,78276026,78307967,0.172363802,0.201184763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.053810406,0.049281743,-0.004528664,0.834466523,0.999240093,13.28788638,10.9047942,-2.383092185,0.139549028,0.158959029,10.0550768,10.0795715,0.024494699,0.109945187,0.383483756,24
ENSMUSG00000032501,211770,Trib1,protein_coding,15,59520199,59528948,0.000635848,0.002876235,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.286132185,0.212090353,-0.074041832,0.12720328,0.900604726,13.32449402,10.38913804,-2.935355981,0.00031521,0.002346121,8.958345046,8.947036268,-0.011308778,0.738781748,0.899604986,24
